store_id,date,category,total_units_sold,active_product_count,data_version
S001,2022-04-19,Clothing,362,3,v1
S001,2022-04-19,Electronics,191,3,v1
S001,2022-04-19,Furniture,305,4,v1
S001,2022-04-19,Groceries,595,6,v1
S001,2022-04-19,Toys,399,4,v1
S001,2022-04-19,all,1852,20,v1
S001,2022-04-20,Clothing,378,3,v1
S001,2022-04-20,Electronics,375,3,v1
S001,2022-04-20,Furniture,380,4,v1
S001,2022-04-20,Groceries,729,6,v1
S001,2022-04-20,Toys,635,4,v1
S001,2022-04-20,all,2497,20,v1
S001,2022-04-21,Clothing,211,3,v1
S001,2022-04-21,Electronics,201,3,v1
S001,2022-04-21,Furniture,244,4,v1
S001,2022-04-21,Groceries,513,6,v1
S001,2022-04-21,Toys,516,4,v1
S001,2022-04-21,all,1685,20,v1
S001,2022-04-22,Clothing,277,3,v1
S001,2022-04-22,Electronics,186,3,v1
S001,2022-04-22,Furniture,282,4,v1
S001,2022-04-22,Groceries,607,6,v1
S001,2022-04-22,Toys,417,4,v1
S001,2022-04-22,all,1769,20,v1
S001,2022-04-23,Clothing,303,3,v1
S001,2022-04-23,Electronics,212,3,v1
S001,2022-04-23,Furniture,176,4,v1
S001,2022-04-23,Groceries,431,6,v1
S001,2022-04-23,Toys,110,4,v1
S001,2022-04-23,all,1232,20,v1
S001,2022-04-24,Clothing,189,3,v1
S001,2022-04-24,Electronics,176,3,v1
S001,2022-04-24,Furniture,156,4,v1
S001,2022-04-24,Groceries,385,6,v1
S001,2022-04-24,Toys,95,4,v1
S001,2022-04-24,all,1001,20,v1
S001,2022-04-25,Clothing,348,3,v1
S001,2022-04-25,Electronics,180,3,v1
S001,2022-04-25,Furniture,98,4,v1
S001,2022-04-25,Groceries,536,6,v1
S001,2022-04-25,Toys,128,4,v1
S001,2022-04-25,all,1290,20,v1
S001,2022-04-26,Clothing,314,3,v1
S001,2022-04-26,Electronics,125,3,v1
S001,2022-04-26,Furniture,146,4,v1
S001,2022-04-26,Groceries,380,6,v1
S001,2022-04-26,Toys,152,4,v1
S001,2022-04-26,all,1117,20,v1
S001,2022-04-27,Clothing,229,3,v1
S001,2022-04-27,Electronics,188,3,v1
S001,2022-04-27,Furniture,137,4,v1
S001,2022-04-27,Groceries,368,6,v1
S001,2022-04-27,Toys,139,4,v1
S001,2022-04-27,all,1061,20,v1
S001,2022-04-28,Clothing,373,3,v1
S001,2022-04-28,Electronics,125,3,v1
S001,2022-04-28,Furniture,124,4,v1
S001,2022-04-28,Groceries,443,6,v1
S001,2022-04-28,Toys,87,4,v1
S001,2022-04-28,all,1152,20,v1
S001,2022-04-29,Clothing,304,3,v1
S001,2022-04-29,Electronics,117,3,v1
S001,2022-04-29,Furniture,133,4,v1
S001,2022-04-29,Groceries,372,6,v1
S001,2022-04-29,Toys,173,4,v1
S001,2022-04-29,all,1099,20,v1
S001,2022-04-30,Clothing,293,3,v1
S001,2022-04-30,Electronics,90,3,v1
S001,2022-04-30,Furniture,136,4,v1
S001,2022-04-30,Groceries,330,6,v1
S001,2022-04-30,Toys,215,4,v1
S001,2022-04-30,all,1064,20,v1
S001,2022-05-01,Clothing,305,3,v1
S001,2022-05-01,Electronics,162,3,v1
S001,2022-05-01,Furniture,155,4,v1
S001,2022-05-01,Groceries,309,6,v1
S001,2022-05-01,Toys,129,4,v1
S001,2022-05-01,all,1060,20,v1
S001,2022-05-02,Clothing,355,3,v1
S001,2022-05-02,Electronics,93,3,v1
S001,2022-05-02,Furniture,125,4,v1
S001,2022-05-02,Groceries,358,6,v1
S001,2022-05-02,Toys,98,4,v1
S001,2022-05-02,all,1029,20,v1
S001,2022-05-03,Clothing,274,3,v1
S001,2022-05-03,Electronics,110,3,v1
S001,2022-05-03,Furniture,113,4,v1
S001,2022-05-03,Groceries,526,6,v1
S001,2022-05-03,Toys,153,4,v1
S001,2022-05-03,all,1176,20,v1
S001,2022-05-04,Clothing,260,3,v1
S001,2022-05-04,Electronics,127,3,v1
S001,2022-05-04,Furniture,101,4,v1
S001,2022-05-04,Groceries,362,6,v1
S001,2022-05-04,Toys,85,4,v1
S001,2022-05-04,all,935,20,v1
S001,2022-05-05,Clothing,274,3,v1
S001,2022-05-05,Electronics,145,3,v1
S001,2022-05-05,Furniture,157,4,v1
S001,2022-05-05,Groceries,435,6,v1
S001,2022-05-05,Toys,166,4,v1
S001,2022-05-05,all,1177,20,v1
S001,2022-05-06,Clothing,229,3,v1
S001,2022-05-06,Electronics,114,3,v1
S001,2022-05-06,Furniture,127,4,v1
S001,2022-05-06,Groceries,411,6,v1
S001,2022-05-06,Toys,141,4,v1
S001,2022-05-06,all,1022,20,v1
S001,2022-05-07,Clothing,345,3,v1
S001,2022-05-07,Electronics,175,3,v1
S001,2022-05-07,Furniture,139,4,v1
S001,2022-05-07,Groceries,467,6,v1
S001,2022-05-07,Toys,120,4,v1
S001,2022-05-07,all,1246,20,v1
S001,2022-05-08,Clothing,294,3,v1
S001,2022-05-08,Electronics,120,3,v1
S001,2022-05-08,Furniture,112,4,v1
S001,2022-05-08,Groceries,322,6,v1
S001,2022-05-08,Toys,192,4,v1
S001,2022-05-08,all,1040,20,v1
S001,2022-05-09,Clothing,273,3,v1
S001,2022-05-09,Electronics,131,3,v1
S001,2022-05-09,Furniture,123,4,v1
S001,2022-05-09,Groceries,399,6,v1
S001,2022-05-09,Toys,90,4,v1
S001,2022-05-09,all,1016,20,v1
S001,2022-05-10,Clothing,264,3,v1
S001,2022-05-10,Electronics,125,3,v1
S001,2022-05-10,Furniture,152,4,v1
S001,2022-05-10,Groceries,586,6,v1
S001,2022-05-10,Toys,145,4,v1
S001,2022-05-10,all,1272,20,v1
S001,2022-05-11,Clothing,369,3,v1
S001,2022-05-11,Electronics,140,3,v1
S001,2022-05-11,Furniture,109,4,v1
S001,2022-05-11,Groceries,519,6,v1
S001,2022-05-11,Toys,81,4,v1
S001,2022-05-11,all,1218,20,v1
S001,2022-05-12,Clothing,193,2,v1
S001,2022-05-12,Electronics,145,3,v1
S001,2022-05-12,Furniture,95,4,v1
S001,2022-05-12,Groceries,566,6,v1
S001,2022-05-12,Toys,88,4,v1
S001,2022-05-12,all,1087,19,v1
S001,2022-05-13,Clothing,323,3,v1
S001,2022-05-13,Electronics,146,3,v1
S001,2022-05-13,Furniture,125,4,v1
S001,2022-05-13,Groceries,382,6,v1
S001,2022-05-13,Toys,74,4,v1
S001,2022-05-13,all,1050,20,v1
S001,2022-05-14,Clothing,382,3,v1
S001,2022-05-14,Electronics,170,3,v1
S001,2022-05-14,Furniture,141,4,v1
S001,2022-05-14,Groceries,404,6,v1
S001,2022-05-14,Toys,161,4,v1
S001,2022-05-14,all,1258,20,v1
S001,2022-05-15,Clothing,416,3,v1
S001,2022-05-15,Electronics,141,3,v1
S001,2022-05-15,Furniture,122,4,v1
S001,2022-05-15,Groceries,367,6,v1
S001,2022-05-15,Toys,56,4,v1
S001,2022-05-15,all,1102,20,v1
S001,2022-05-16,Clothing,301,3,v1
S001,2022-05-16,Electronics,149,3,v1
S001,2022-05-16,Furniture,122,4,v1
S001,2022-05-16,Groceries,429,6,v1
S001,2022-05-16,Toys,138,4,v1
S001,2022-05-16,all,1139,20,v1
S001,2022-05-17,Clothing,400,3,v1
S001,2022-05-17,Electronics,180,3,v1
S001,2022-05-17,Furniture,227,4,v1
S001,2022-05-17,Groceries,429,6,v1
S001,2022-05-17,Toys,194,4,v1
S001,2022-05-17,all,1430,20,v1
S001,2022-05-18,Clothing,231,3,v1
S001,2022-05-18,Electronics,153,3,v1
S001,2022-05-18,Furniture,217,4,v1
S001,2022-05-18,Groceries,279,6,v1
S001,2022-05-18,Toys,123,4,v1
S001,2022-05-18,all,1003,20,v1
S001,2022-05-19,Clothing,356,3,v1
S001,2022-05-19,Electronics,139,3,v1
S001,2022-05-19,Furniture,171,4,v1
S001,2022-05-19,Groceries,393,6,v1
S001,2022-05-19,Toys,95,4,v1
S001,2022-05-19,all,1154,20,v1
S001,2022-05-20,Clothing,330,3,v1
S001,2022-05-20,Electronics,118,3,v1
S001,2022-05-20,Furniture,210,4,v1
S001,2022-05-20,Groceries,471,6,v1
S001,2022-05-20,Toys,137,4,v1
S001,2022-05-20,all,1266,20,v1
S001,2022-05-21,Clothing,288,3,v1
S001,2022-05-21,Electronics,115,3,v1
S001,2022-05-21,Furniture,152,4,v1
S001,2022-05-21,Groceries,334,6,v1
S001,2022-05-21,Toys,187,4,v1
S001,2022-05-21,all,1076,20,v1
S001,2022-05-22,Clothing,334,3,v1
S001,2022-05-22,Electronics,158,3,v1
S001,2022-05-22,Furniture,128,4,v1
S001,2022-05-22,Groceries,303,6,v1
S001,2022-05-22,Toys,110,4,v1
S001,2022-05-22,all,1033,20,v1
S001,2022-05-23,Clothing,235,3,v1
S001,2022-05-23,Electronics,134,3,v1
S001,2022-05-23,Furniture,173,4,v1
S001,2022-05-23,Groceries,347,6,v1
S001,2022-05-23,Toys,152,4,v1
S001,2022-05-23,all,1041,20,v1
S001,2022-05-24,Clothing,291,3,v1
S001,2022-05-24,Electronics,113,3,v1
S001,2022-05-24,Furniture,148,4,v1
S001,2022-05-24,Groceries,474,6,v1
S001,2022-05-24,Toys,81,4,v1
S001,2022-05-24,all,1107,20,v1
S001,2022-05-25,Clothing,358,3,v1
S001,2022-05-25,Electronics,138,3,v1
S001,2022-05-25,Furniture,196,4,v1
S001,2022-05-25,Groceries,482,6,v1
S001,2022-05-25,Toys,115,4,v1
S001,2022-05-25,all,1289,20,v1
S001,2022-05-26,Clothing,329,3,v1
S001,2022-05-26,Electronics,256,3,v1
S001,2022-05-26,Furniture,226,4,v1
S001,2022-05-26,Groceries,543,6,v1
S001,2022-05-26,Toys,337,4,v1
S001,2022-05-26,all,1691,20,v1
S001,2022-05-27,Clothing,403,3,v1
S001,2022-05-27,Electronics,150,2,v1
S001,2022-05-27,Furniture,255,4,v1
S001,2022-05-27,Groceries,688,6,v1
S001,2022-05-27,Toys,413,4,v1
S001,2022-05-27,all,1909,19,v1
S001,2022-05-28,Clothing,295,3,v1
S001,2022-05-28,Electronics,285,3,v1
S001,2022-05-28,Furniture,370,4,v1
S001,2022-05-28,Groceries,723,6,v1
S001,2022-05-28,Toys,494,4,v1
S001,2022-05-28,all,2167,20,v1
S001,2022-05-29,Clothing,371,3,v1
S001,2022-05-29,Electronics,232,3,v1
S001,2022-05-29,Furniture,175,4,v1
S001,2022-05-29,Groceries,626,6,v1
S001,2022-05-29,Toys,326,4,v1
S001,2022-05-29,all,1730,20,v1
S001,2022-05-30,Clothing,219,3,v1
S001,2022-05-30,Electronics,238,3,v1
S001,2022-05-30,Furniture,357,4,v1
S001,2022-05-30,Groceries,674,6,v1
S001,2022-05-30,Toys,324,4,v1
S001,2022-05-30,all,1812,20,v1
S001,2022-05-31,Clothing,258,3,v1
S001,2022-05-31,Electronics,202,3,v1
S001,2022-05-31,Furniture,378,4,v1
S001,2022-05-31,Groceries,851,6,v1
S001,2022-05-31,Toys,326,4,v1
S001,2022-05-31,all,2015,20,v1
S001,2022-06-01,Clothing,296,3,v1
S001,2022-06-01,Electronics,309,3,v1
S001,2022-06-01,Furniture,246,4,v1
S001,2022-06-01,Groceries,689,6,v1
S001,2022-06-01,Toys,311,4,v1
S001,2022-06-01,all,1851,20,v1
S001,2022-06-02,Clothing,384,3,v1
S001,2022-06-02,Electronics,279,3,v1
S001,2022-06-02,Furniture,346,4,v1
S001,2022-06-02,Groceries,584,6,v1
S001,2022-06-02,Toys,229,4,v1
S001,2022-06-02,all,1822,20,v1
S001,2022-06-03,Clothing,318,3,v1
S001,2022-06-03,Electronics,204,3,v1
S001,2022-06-03,Furniture,371,4,v1
S001,2022-06-03,Groceries,809,6,v1
S001,2022-06-03,Toys,304,4,v1
S001,2022-06-03,all,2006,20,v1
S001,2022-06-04,Clothing,312,3,v1
S001,2022-06-04,Electronics,264,3,v1
S001,2022-06-04,Furniture,264,4,v1
S001,2022-06-04,Groceries,707,6,v1
S001,2022-06-04,Toys,253,4,v1
S001,2022-06-04,all,1800,20,v1
S001,2022-06-05,Clothing,242,3,v1
S001,2022-06-05,Electronics,169,3,v1
S001,2022-06-05,Furniture,252,4,v1
S001,2022-06-05,Groceries,647,6,v1
S001,2022-06-05,Toys,309,4,v1
S001,2022-06-05,all,1619,20,v1
S001,2022-06-06,Clothing,238,3,v1
S001,2022-06-06,Electronics,242,3,v1
S001,2022-06-06,Furniture,231,4,v1
S001,2022-06-06,Groceries,787,6,v1
S001,2022-06-06,Toys,388,4,v1
S001,2022-06-06,all,1886,20,v1
S001,2022-06-07,Clothing,304,3,v1
S001,2022-06-07,Electronics,167,3,v1
S001,2022-06-07,Furniture,263,4,v1
S001,2022-06-07,Groceries,594,6,v1
S001,2022-06-07,Toys,244,4,v1
S001,2022-06-07,all,1572,20,v1
S001,2022-06-08,Clothing,376,3,v1
S001,2022-06-08,Electronics,324,3,v1
S001,2022-06-08,Furniture,316,4,v1
S001,2022-06-08,Groceries,1003,6,v1
S001,2022-06-08,Toys,286,4,v1
S001,2022-06-08,all,2305,20,v1
S001,2022-06-09,Clothing,308,3,v1
S001,2022-06-09,Electronics,260,3,v1
S001,2022-06-09,Furniture,282,4,v1
S001,2022-06-09,Groceries,832,6,v1
S001,2022-06-09,Toys,293,4,v1
S001,2022-06-09,all,1975,20,v1
S001,2022-06-10,Clothing,273,3,v1
S001,2022-06-10,Electronics,399,3,v1
S001,2022-06-10,Furniture,273,4,v1
S001,2022-06-10,Groceries,644,6,v1
S001,2022-06-10,Toys,292,4,v1
S001,2022-06-10,all,1881,20,v1
S001,2022-06-11,Clothing,404,3,v1
S001,2022-06-11,Electronics,244,3,v1
S001,2022-06-11,Furniture,255,4,v1
S001,2022-06-11,Groceries,923,6,v1
S001,2022-06-11,Toys,334,4,v1
S001,2022-06-11,all,2160,20,v1
S001,2022-06-12,Clothing,334,3,v1
S001,2022-06-12,Electronics,296,3,v1
S001,2022-06-12,Furniture,341,4,v1
S001,2022-06-12,Groceries,665,6,v1
S001,2022-06-12,Toys,329,4,v1
S001,2022-06-12,all,1965,20,v1
S001,2022-06-13,Clothing,347,3,v1
S001,2022-06-13,Electronics,179,3,v1
S001,2022-06-13,Furniture,236,4,v1
S001,2022-06-13,Groceries,644,6,v1
S001,2022-06-13,Toys,330,4,v1
S001,2022-06-13,all,1736,20,v1
S001,2022-06-14,Clothing,278,3,v1
S001,2022-06-14,Electronics,260,3,v1
S001,2022-06-14,Furniture,241,4,v1
S001,2022-06-14,Groceries,739,6,v1
S001,2022-06-14,Toys,352,4,v1
S001,2022-06-14,all,1870,20,v1
S001,2022-06-15,Clothing,220,3,v1
S001,2022-06-15,Electronics,223,3,v1
S001,2022-06-15,Furniture,232,4,v1
S001,2022-06-15,Groceries,955,6,v1
S001,2022-06-15,Toys,401,4,v1
S001,2022-06-15,all,2031,20,v1
S001,2022-06-16,Clothing,244,3,v1
S001,2022-06-16,Electronics,173,3,v1
S001,2022-06-16,Furniture,275,4,v1
S001,2022-06-16,Groceries,754,6,v1
S001,2022-06-16,Toys,363,4,v1
S001,2022-06-16,all,1809,20,v1
S001,2022-06-17,Clothing,290,3,v1
S001,2022-06-17,Electronics,324,3,v1
S001,2022-06-17,Furniture,328,4,v1
S001,2022-06-17,Groceries,876,6,v1
S001,2022-06-17,Toys,257,4,v1
S001,2022-06-17,all,2075,20,v1
S001,2022-06-18,Clothing,276,3,v1
S001,2022-06-18,Electronics,174,2,v1
S001,2022-06-18,Furniture,219,4,v1
S001,2022-06-18,Groceries,664,6,v1
S001,2022-06-18,Toys,355,4,v1
S001,2022-06-18,all,1688,19,v1
S001,2022-06-19,Clothing,266,3,v1
S001,2022-06-19,Electronics,275,3,v1
S001,2022-06-19,Furniture,354,4,v1
S001,2022-06-19,Groceries,747,6,v1
S001,2022-06-19,Toys,339,4,v1
S001,2022-06-19,all,1981,20,v1
S001,2022-06-20,Clothing,321,3,v1
S001,2022-06-20,Electronics,247,3,v1
S001,2022-06-20,Furniture,244,4,v1
S001,2022-06-20,Groceries,903,6,v1
S001,2022-06-20,Toys,366,4,v1
S001,2022-06-20,all,2081,20,v1
S001,2022-06-21,Clothing,270,3,v1
S001,2022-06-21,Electronics,397,3,v1
S001,2022-06-21,Furniture,398,4,v1
S001,2022-06-21,Groceries,710,6,v1
S001,2022-06-21,Toys,399,4,v1
S001,2022-06-21,all,2174,20,v1
S001,2022-06-22,Clothing,296,3,v1
S001,2022-06-22,Electronics,266,3,v1
S001,2022-06-22,Furniture,319,4,v1
S001,2022-06-22,Groceries,887,6,v1
S001,2022-06-22,Toys,407,4,v1
S001,2022-06-22,all,2175,20,v1
S001,2022-06-23,Clothing,275,3,v1
S001,2022-06-23,Electronics,282,3,v1
S001,2022-06-23,Furniture,243,4,v1
S001,2022-06-23,Groceries,969,6,v1
S001,2022-06-23,Toys,143,4,v1
S001,2022-06-23,all,1912,20,v1
S001,2022-06-24,Clothing,304,3,v1
S001,2022-06-24,Electronics,162,3,v1
S001,2022-06-24,Furniture,213,4,v1
S001,2022-06-24,Groceries,754,6,v1
S001,2022-06-24,Toys,392,4,v1
S001,2022-06-24,all,1825,20,v1
S001,2022-06-25,Clothing,218,3,v1
S001,2022-06-25,Electronics,266,3,v1
S001,2022-06-25,Furniture,426,4,v1
S001,2022-06-25,Groceries,785,6,v1
S001,2022-06-25,Toys,472,4,v1
S001,2022-06-25,all,2167,20,v1
S001,2022-06-26,Clothing,477,3,v1
S001,2022-06-26,Electronics,348,3,v1
S001,2022-06-26,Furniture,350,4,v1
S001,2022-06-26,Groceries,930,6,v1
S001,2022-06-26,Toys,366,4,v1
S001,2022-06-26,all,2471,20,v1
S001,2022-06-27,Clothing,200,3,v1
S001,2022-06-27,Electronics,205,3,v1
S001,2022-06-27,Furniture,243,4,v1
S001,2022-06-27,Groceries,724,6,v1
S001,2022-06-27,Toys,252,4,v1
S001,2022-06-27,all,1624,20,v1
S001,2022-06-28,Clothing,299,3,v1
S001,2022-06-28,Electronics,229,3,v1
S001,2022-06-28,Furniture,209,4,v1
S001,2022-06-28,Groceries,651,6,v1
S001,2022-06-28,Toys,311,4,v1
S001,2022-06-28,all,1699,20,v1
S001,2022-06-29,Clothing,292,3,v1
S001,2022-06-29,Electronics,114,3,v1
S001,2022-06-29,Furniture,105,4,v1
S001,2022-06-29,Groceries,507,6,v1
S001,2022-06-29,Toys,113,4,v1
S001,2022-06-29,all,1131,20,v1
S001,2022-06-30,Clothing,290,3,v1
S001,2022-06-30,Electronics,75,3,v1
S001,2022-06-30,Furniture,116,4,v1
S001,2022-06-30,Groceries,422,6,v1
S001,2022-06-30,Toys,115,4,v1
S001,2022-06-30,all,1018,20,v1
S001,2022-07-01,Clothing,275,3,v1
S001,2022-07-01,Electronics,204,3,v1
S001,2022-07-01,Furniture,174,4,v1
S001,2022-07-01,Groceries,214,6,v1
S001,2022-07-01,Toys,97,4,v1
S001,2022-07-01,all,964,20,v1
S001,2022-07-02,Clothing,235,3,v1
S001,2022-07-02,Electronics,125,3,v1
S001,2022-07-02,Furniture,128,4,v1
S001,2022-07-02,Groceries,497,6,v1
S001,2022-07-02,Toys,33,4,v1
S001,2022-07-02,all,1018,20,v1
S001,2022-07-03,Clothing,262,3,v1
S001,2022-07-03,Electronics,129,3,v1
S001,2022-07-03,Furniture,123,4,v1
S001,2022-07-03,Groceries,731,6,v1
S001,2022-07-03,Toys,132,4,v1
S001,2022-07-03,all,1377,20,v1
S001,2022-07-04,Clothing,273,3,v1
S001,2022-07-04,Electronics,138,3,v1
S001,2022-07-04,Furniture,148,4,v1
S001,2022-07-04,Groceries,691,6,v1
S001,2022-07-04,Toys,91,4,v1
S001,2022-07-04,all,1341,20,v1
S001,2022-07-05,Clothing,275,3,v1
S001,2022-07-05,Electronics,114,3,v1
S001,2022-07-05,Furniture,103,4,v1
S001,2022-07-05,Groceries,388,6,v1
S001,2022-07-05,Toys,105,4,v1
S001,2022-07-05,all,985,20,v1
S001,2022-07-06,Clothing,246,3,v1
S001,2022-07-06,Electronics,136,3,v1
S001,2022-07-06,Furniture,127,4,v1
S001,2022-07-06,Groceries,560,6,v1
S001,2022-07-06,Toys,60,4,v1
S001,2022-07-06,all,1129,20,v1
S001,2022-07-07,Clothing,315,3,v1
S001,2022-07-07,Electronics,148,3,v1
S001,2022-07-07,Furniture,101,4,v1
S001,2022-07-07,Groceries,491,6,v1
S001,2022-07-07,Toys,70,4,v1
S001,2022-07-07,all,1125,20,v1
S001,2022-07-08,Clothing,386,3,v1
S001,2022-07-08,Electronics,147,3,v1
S001,2022-07-08,Furniture,177,4,v1
S001,2022-07-08,Groceries,640,6,v1
S001,2022-07-08,Toys,111,4,v1
S001,2022-07-08,all,1461,20,v1
S001,2022-07-09,Clothing,276,3,v1
S001,2022-07-09,Electronics,154,3,v1
S001,2022-07-09,Furniture,109,4,v1
S001,2022-07-09,Groceries,523,6,v1
S001,2022-07-09,Toys,150,4,v1
S001,2022-07-09,all,1212,20,v1
S001,2022-07-10,Clothing,363,3,v1
S001,2022-07-10,Electronics,114,3,v1
S001,2022-07-10,Furniture,125,4,v1
S001,2022-07-10,Groceries,522,6,v1
S001,2022-07-10,Toys,105,4,v1
S001,2022-07-10,all,1229,20,v1
S001,2022-07-11,Clothing,224,3,v1
S001,2022-07-11,Electronics,96,3,v1
S001,2022-07-11,Furniture,138,4,v1
S001,2022-07-11,Groceries,661,6,v1
S001,2022-07-11,Toys,87,4,v1
S001,2022-07-11,all,1206,20,v1
S001,2022-07-12,Clothing,223,3,v1
S001,2022-07-12,Electronics,127,3,v1
S001,2022-07-12,Furniture,246,4,v1
S001,2022-07-12,Groceries,535,6,v1
S001,2022-07-12,Toys,51,4,v1
S001,2022-07-12,all,1182,20,v1
S001,2022-07-13,Clothing,407,3,v1
S001,2022-07-13,Electronics,87,3,v1
S001,2022-07-13,Furniture,157,4,v1
S001,2022-07-13,Groceries,695,6,v1
S001,2022-07-13,Toys,125,4,v1
S001,2022-07-13,all,1471,20,v1
S001,2022-07-14,Clothing,292,3,v1
S001,2022-07-14,Electronics,116,3,v1
S001,2022-07-14,Furniture,150,4,v1
S001,2022-07-14,Groceries,560,6,v1
S001,2022-07-14,Toys,122,4,v1
S001,2022-07-14,all,1240,20,v1
S001,2022-07-15,Clothing,280,3,v1
S001,2022-07-15,Electronics,88,3,v1
S001,2022-07-15,Furniture,128,4,v1
S001,2022-07-15,Groceries,553,6,v1
S001,2022-07-15,Toys,97,4,v1
S001,2022-07-15,all,1146,20,v1
S001,2022-07-16,Clothing,307,3,v1
S001,2022-07-16,Electronics,285,3,v1
S001,2022-07-16,Furniture,208,4,v1
S001,2022-07-16,Groceries,498,6,v1
S001,2022-07-16,Toys,128,4,v1
S001,2022-07-16,all,1426,20,v1
S001,2022-07-17,Clothing,220,3,v1
S001,2022-07-17,Electronics,110,3,v1
S001,2022-07-17,Furniture,169,4,v1
S001,2022-07-17,Groceries,552,6,v1
S001,2022-07-17,Toys,85,4,v1
S001,2022-07-17,all,1136,20,v1
S001,2022-07-18,Clothing,143,3,v1
S001,2022-07-18,Electronics,150,3,v1
S001,2022-07-18,Furniture,94,4,v1
S001,2022-07-18,Groceries,472,6,v1
S001,2022-07-18,Toys,118,4,v1
S001,2022-07-18,all,977,20,v1
S001,2022-07-19,Clothing,357,3,v1
S001,2022-07-19,Electronics,145,3,v1
S001,2022-07-19,Furniture,135,4,v1
S001,2022-07-19,Groceries,695,6,v1
S001,2022-07-19,Toys,135,4,v1
S001,2022-07-19,all,1467,20,v1
S001,2022-07-20,Clothing,302,3,v1
S001,2022-07-20,Electronics,118,3,v1
S001,2022-07-20,Furniture,91,4,v1
S001,2022-07-20,Groceries,534,6,v1
S001,2022-07-20,Toys,34,4,v1
S001,2022-07-20,all,1079,20,v1
S001,2022-07-21,Clothing,251,3,v1
S001,2022-07-21,Electronics,123,3,v1
S001,2022-07-21,Furniture,101,4,v1
S001,2022-07-21,Groceries,335,6,v1
S001,2022-07-21,Toys,111,4,v1
S001,2022-07-21,all,921,20,v1
S001,2022-07-22,Clothing,395,3,v1
S001,2022-07-22,Electronics,210,3,v1
S001,2022-07-22,Furniture,176,4,v1
S001,2022-07-22,Groceries,477,6,v1
S001,2022-07-22,Toys,108,4,v1
S001,2022-07-22,all,1366,20,v1
S001,2022-07-23,Clothing,416,3,v1
S001,2022-07-23,Electronics,225,3,v1
S001,2022-07-23,Furniture,137,4,v1
S001,2022-07-23,Groceries,464,6,v1
S001,2022-07-23,Toys,67,4,v1
S001,2022-07-23,all,1309,20,v1
S001,2022-07-24,Clothing,315,3,v1
S001,2022-07-24,Electronics,114,3,v1
S001,2022-07-24,Furniture,130,4,v1
S001,2022-07-24,Groceries,436,6,v1
S001,2022-07-24,Toys,90,4,v1
S001,2022-07-24,all,1085,20,v1
S001,2022-07-25,Clothing,310,3,v1
S001,2022-07-25,Electronics,241,3,v1
S001,2022-07-25,Furniture,347,4,v1
S001,2022-07-25,Groceries,794,6,v1
S001,2022-07-25,Toys,290,4,v1
S001,2022-07-25,all,1982,20,v1
S001,2022-07-26,Clothing,323,3,v1
S001,2022-07-26,Electronics,269,3,v1
S001,2022-07-26,Furniture,226,4,v1
S001,2022-07-26,Groceries,874,6,v1
S001,2022-07-26,Toys,402,4,v1
S001,2022-07-26,all,2094,20,v1
S001,2022-07-27,Clothing,259,3,v1
S001,2022-07-27,Electronics,328,3,v1
S001,2022-07-27,Furniture,187,3,v1
S001,2022-07-27,Groceries,315,3,v1
S001,2022-07-27,Toys,237,3,v1
S001,2022-07-27,all,1326,15,v1
S001,2022-07-28,Clothing,272,3,v1
S001,2022-07-28,Electronics,236,3,v1
S001,2022-07-28,Furniture,236,3,v1
S001,2022-07-28,Groceries,807,6,v1
S001,2022-07-28,Toys,531,4,v1
S001,2022-07-28,all,2082,19,v1
S001,2022-07-29,Clothing,287,3,v1
S001,2022-07-29,Electronics,266,3,v1
S001,2022-07-29,Furniture,122,4,v1
S001,2022-07-29,Groceries,722,6,v1
S001,2022-07-29,Toys,278,4,v1
S001,2022-07-29,all,1675,20,v1
S001,2022-07-30,Clothing,247,3,v1
S001,2022-07-30,Electronics,262,3,v1
S001,2022-07-30,Furniture,311,4,v1
S001,2022-07-30,Groceries,655,6,v1
S001,2022-07-30,Toys,302,4,v1
S001,2022-07-30,all,1777,20,v1
S001,2022-07-31,Clothing,410,3,v1
S001,2022-07-31,Electronics,299,3,v1
S001,2022-07-31,Furniture,271,4,v1
S001,2022-07-31,Groceries,890,6,v1
S001,2022-07-31,Toys,381,4,v1
S001,2022-07-31,all,2251,20,v1
S001,2022-08-01,Clothing,245,3,v1
S001,2022-08-01,Electronics,284,3,v1
S001,2022-08-01,Furniture,224,4,v1
S001,2022-08-01,Groceries,496,6,v1
S001,2022-08-01,Toys,429,4,v1
S001,2022-08-01,all,1678,20,v1
S001,2022-08-02,Clothing,315,3,v1
S001,2022-08-02,Electronics,202,3,v1
S001,2022-08-02,Furniture,222,4,v1
S001,2022-08-02,Groceries,627,6,v1
S001,2022-08-02,Toys,292,4,v1
S001,2022-08-02,all,1658,20,v1
S001,2022-08-03,Clothing,259,3,v1
S001,2022-08-03,Electronics,353,3,v1
S001,2022-08-03,Furniture,461,4,v1
S001,2022-08-03,Groceries,831,6,v1
S001,2022-08-03,Toys,338,4,v1
S001,2022-08-03,all,2242,20,v1
S001,2022-08-04,Clothing,349,3,v1
S001,2022-08-04,Electronics,307,3,v1
S001,2022-08-04,Furniture,302,4,v1
S001,2022-08-04,Groceries,945,6,v1
S001,2022-08-04,Toys,502,4,v1
S001,2022-08-04,all,2405,20,v1
S001,2022-08-05,Clothing,379,3,v1
S001,2022-08-05,Electronics,155,3,v1
