date,store_id,product_id,category,opening_inventory,units_sold,units_ordered,closing_inventory,is_observed,data_version
2023-03-11,S001,P0001,Electronics,234,79,0,155,True,v1
2023-03-12,S001,P0001,Electronics,362,72,0,290,True,v1
2023-03-13,S001,P0001,Electronics,290,44,0,246,True,v1
2023-03-14,S001,P0001,Electronics,246,27,0,219,True,v1
2023-03-15,S001,P0001,Electronics,219,175,271,44,True,v1
2023-03-16,S001,P0001,Electronics,44,44,0,0,True,v1
2023-03-17,S001,P0001,Electronics,271,60,0,211,True,v1
2023-03-18,S001,P0001,Electronics,211,101,193,110,True,v1
2023-03-19,S001,P0001,Electronics,110,101,0,9,True,v1
2023-03-20,S001,P0001,Electronics,202,103,269,99,True,v1
2023-03-21,S001,P0001,Electronics,99,88,0,11,True,v1
2023-03-22,S001,P0001,Electronics,280,167,352,113,True,v1
2023-03-23,S001,P0001,Electronics,113,46,0,67,True,v1
2023-03-24,S001,P0001,Electronics,419,83,0,336,True,v1
2023-03-25,S001,P0001,Electronics,336,137,242,199,True,v1
2023-03-26,S001,P0001,Electronics,199,69,0,130,True,v1
2023-03-27,S001,P0001,Electronics,372,55,0,317,True,v1
2023-03-28,S001,P0001,Electronics,317,53,0,264,True,v1
2023-03-29,S001,P0001,Electronics,264,138,253,126,True,v1
2023-03-30,S001,P0001,Electronics,126,85,0,41,True,v1
2023-03-31,S001,P0001,Electronics,294,65,0,229,True,v1
2023-04-01,S001,P0001,Electronics,229,50,189,179,True,v1
2023-04-02,S001,P0001,Electronics,179,127,0,52,True,v1
2023-04-03,S001,P0001,Electronics,241,70,168,171,True,v1
2023-04-04,S001,P0001,Electronics,171,15,0,156,True,v1
2023-04-05,S001,P0001,Electronics,324,86,0,238,True,v1
2023-04-06,S001,P0001,Electronics,238,24,0,214,True,v1
2023-04-07,S001,P0001,Electronics,214,96,203,118,True,v1
2023-04-08,S001,P0001,Electronics,118,111,277,7,True,v1
2023-04-09,S001,P0001,Electronics,210,90,0,120,True,v1
2023-04-10,S001,P0001,Electronics,397,116,0,281,True,v1
2023-04-11,S001,P0001,Electronics,281,29,0,252,True,v1
2023-04-12,S001,P0001,Electronics,252,45,0,207,True,v1
2023-04-13,S001,P0001,Electronics,207,25,0,182,True,v1
2023-04-14,S001,P0001,Electronics,182,36,0,146,True,v1
2023-04-15,S001,P0001,Electronics,146,59,141,87,True,v1
2023-04-16,S001,P0001,Electronics,87,61,0,26,True,v1
2023-04-17,S001,P0001,Electronics,167,89,161,78,True,v1
2023-04-18,S001,P0001,Electronics,78,38,0,40,True,v1
2023-04-19,S001,P0001,Electronics,201,71,129,130,True,v1
2023-04-20,S001,P0001,Electronics,130,58,0,72,True,v1
2023-04-21,S001,P0001,Electronics,201,64,141,137,True,v1
2023-04-22,S001,P0001,Electronics,137,57,0,80,True,v1
2023-04-23,S001,P0001,Electronics,221,108,150,113,True,v1
2023-04-24,S001,P0001,Electronics,113,40,0,73,True,v1
2023-04-25,S001,P0001,Electronics,223,50,0,173,True,v1
2023-04-26,S001,P0001,Electronics,173,37,131,136,True,v1
2023-04-27,S001,P0001,Electronics,136,106,250,30,True,v1
2023-04-28,S001,P0001,Electronics,161,52,0,109,True,v1
2023-04-29,S001,P0001,Electronics,359,63,0,296,True,v1
2023-04-30,S001,P0001,Electronics,296,61,0,235,True,v1
2023-05-01,S001,P0001,Electronics,235,31,0,204,True,v1
2023-05-02,S001,P0001,Electronics,204,55,136,149,True,v1
2023-05-03,S001,P0001,Electronics,149,59,203,90,True,v1
2023-05-04,S001,P0001,Electronics,226,27,0,199,True,v1
2023-05-05,S001,P0001,Electronics,402,101,0,301,True,v1
2023-05-06,S001,P0001,Electronics,301,121,307,180,True,v1
2023-05-07,S001,P0001,Electronics,180,68,0,112,True,v1
2023-05-08,S001,P0001,Electronics,419,38,0,381,True,v1
2023-05-09,S001,P0001,Electronics,381,49,0,332,True,v1
2023-05-10,S001,P0001,Electronics,332,79,0,253,True,v1
2023-05-11,S001,P0001,Electronics,253,53,0,200,True,v1
2023-05-12,S001,P0001,Electronics,200,35,0,165,True,v1
2023-05-13,S001,P0001,Electronics,165,109,284,56,True,v1
2023-05-14,S001,P0001,Electronics,56,37,0,19,True,v1
2023-05-15,S001,P0001,Electronics,303,98,0,205,True,v1
2023-05-16,S001,P0001,Electronics,205,116,221,89,True,v1
2023-05-17,S001,P0001,Electronics,89,83,0,6,True,v1
2023-05-18,S001,P0001,Electronics,227,50,136,177,True,v1
2023-05-19,S001,P0001,Electronics,177,85,241,92,True,v1
2023-05-20,S001,P0001,Electronics,228,46,0,182,True,v1
2023-05-21,S001,P0001,Electronics,423,108,0,315,True,v1
2023-05-22,S001,P0001,Electronics,315,107,0,208,True,v1
2023-05-23,S001,P0001,Electronics,208,142,260,66,True,v1
2023-05-24,S001,P0001,Electronics,66,66,357,0,True,v1
2023-05-25,S001,P0001,Electronics,260,102,0,158,True,v1
2023-05-26,S001,P0001,Electronics,515,93,0,422,True,v1
2023-05-27,S001,P0001,Electronics,422,74,0,348,True,v1
2023-05-28,S001,P0001,Electronics,348,87,0,261,True,v1
2023-05-29,S001,P0001,Electronics,261,46,0,215,True,v1
2023-05-30,S001,P0001,Electronics,215,74,163,141,True,v1
2023-05-31,S001,P0001,Electronics,141,69,0,72,True,v1
2023-06-01,S001,P0001,Electronics,235,141,279,94,True,v1
2023-06-02,S001,P0001,Electronics,94,73,0,21,True,v1
2023-06-03,S001,P0001,Electronics,300,82,0,218,True,v1
2023-06-04,S001,P0001,Electronics,218,88,154,130,True,v1
2023-06-05,S001,P0001,Electronics,130,127,207,3,True,v1
2023-06-06,S001,P0001,Electronics,157,95,0,62,True,v1
2023-06-07,S001,P0001,Electronics,269,126,346,143,True,v1
2023-06-08,S001,P0001,Electronics,143,61,0,82,True,v1
2023-06-09,S001,P0001,Electronics,428,85,0,343,True,v1
2023-06-10,S001,P0001,Electronics,343,50,0,293,True,v1
2023-06-11,S001,P0001,Electronics,293,103,0,190,True,v1
2023-06-12,S001,P0001,Electronics,190,106,259,84,True,v1
2023-06-13,S001,P0001,Electronics,84,84,301,0,True,v1
2023-06-14,S001,P0001,Electronics,259,144,0,115,True,v1
2023-06-15,S001,P0001,Electronics,416,106,0,310,True,v1
2023-06-16,S001,P0001,Electronics,310,86,273,224,True,v1
2023-06-17,S001,P0001,Electronics,224,66,0,158,True,v1
2023-06-18,S001,P0001,Electronics,431,112,0,319,True,v1
2023-06-19,S001,P0001,Electronics,319,153,287,166,True,v1
2023-06-20,S001,P0001,Electronics,166,166,431,0,True,v1
2023-06-21,S001,P0001,Electronics,287,60,0,227,True,v1
2023-06-22,S001,P0001,Electronics,658,137,0,521,True,v1
2023-06-23,S001,P0001,Electronics,521,114,0,407,True,v1
2023-06-24,S001,P0001,Electronics,407,111,0,296,True,v1
2023-06-25,S001,P0001,Electronics,296,99,282,197,True,v1
2023-06-26,S001,P0001,Electronics,197,83,0,114,True,v1
2023-06-27,S001,P0001,Electronics,396,81,0,315,True,v1
2023-06-28,S001,P0001,Electronics,315,91,205,224,True,v1
2023-06-29,S001,P0001,Electronics,224,134,0,90,True,v1
2023-06-30,S001,P0001,Electronics,295,133,208,162,True,v1
2023-07-01,S001,P0001,Electronics,162,60,0,102,True,v1
2023-07-02,S001,P0001,Electronics,310,71,257,239,True,v1
2023-07-03,S001,P0001,Electronics,239,79,0,160,True,v1
2023-07-04,S001,P0001,Electronics,417,98,0,319,True,v1
2023-07-05,S001,P0001,Electronics,319,147,357,172,True,v1
2023-07-06,S001,P0001,Electronics,172,37,0,135,True,v1
2023-07-07,S001,P0001,Electronics,492,56,0,436,True,v1
2023-07-08,S001,P0001,Electronics,436,130,0,306,True,v1
2023-07-09,S001,P0001,Electronics,306,82,242,224,True,v1
2023-07-10,S001,P0001,Electronics,224,176,0,48,True,v1
2023-07-11,S001,P0001,Electronics,290,75,0,215,True,v1
2023-07-12,S001,P0001,Electronics,215,96,256,119,True,v1
2023-07-13,S001,P0001,Electronics,119,91,0,28,True,v1
2023-07-14,S001,P0001,Electronics,284,71,0,213,True,v1
2023-07-15,S001,P0001,Electronics,213,52,137,161,True,v1
2023-07-16,S001,P0001,Electronics,161,107,216,54,True,v1
2023-07-17,S001,P0001,Electronics,191,22,0,169,True,v1
2023-07-18,S001,P0001,Electronics,385,49,0,336,True,v1
2023-07-19,S001,P0001,Electronics,336,93,264,243,True,v1
2023-07-20,S001,P0001,Electronics,243,84,0,159,True,v1
2023-07-21,S001,P0001,Electronics,423,24,0,399,True,v1
2023-07-22,S001,P0001,Electronics,399,88,0,311,True,v1
2023-07-23,S001,P0001,Electronics,311,127,277,184,True,v1
2023-07-24,S001,P0001,Electronics,184,63,0,121,True,v1
2023-07-25,S001,P0001,Electronics,398,81,0,317,True,v1
2023-07-26,S001,P0001,Electronics,317,139,386,178,True,v1
2023-07-27,S001,P0001,Electronics,178,98,0,80,True,v1
2023-07-28,S001,P0001,Electronics,466,114,0,352,True,v1
2023-07-29,S001,P0001,Electronics,352,58,0,294,True,v1
2023-07-30,S001,P0001,Electronics,294,86,198,208,True,v1
2023-07-31,S001,P0001,Electronics,208,50,0,158,True,v1
2023-08-01,S001,P0001,Electronics,356,64,0,292,True,v1
2023-08-02,S001,P0001,Electronics,292,121,192,171,True,v1
2023-08-03,S001,P0001,Electronics,171,112,0,59,True,v1
2023-08-04,S001,P0001,Electronics,251,69,167,182,True,v1
2023-08-05,S001,P0001,Electronics,182,149,314,33,True,v1
2023-08-06,S001,P0001,Electronics,200,23,0,177,True,v1
2023-08-07,S001,P0001,Electronics,491,50,0,441,True,v1
2023-08-08,S001,P0001,Electronics,441,142,0,299,True,v1
2023-08-09,S001,P0001,Electronics,299,62,0,237,True,v1
2023-08-10,S001,P0001,Electronics,237,39,0,198,True,v1
2023-08-11,S001,P0001,Electronics,198,101,209,97,True,v1
2023-08-12,S001,P0001,Electronics,97,97,218,0,True,v1
2023-08-13,S001,P0001,Electronics,209,69,0,140,True,v1
2023-08-14,S001,P0001,Electronics,358,67,0,291,True,v1
2023-08-15,S001,P0001,Electronics,291,171,309,120,True,v1
2023-08-16,S001,P0001,Electronics,120,78,0,42,True,v1
2023-08-17,S001,P0001,Electronics,351,124,269,227,True,v1
2023-08-18,S001,P0001,Electronics,227,43,0,184,True,v1
2023-08-19,S001,P0001,Electronics,453,90,0,363,True,v1
2023-08-20,S001,P0001,Electronics,363,91,0,272,True,v1
2023-08-21,S001,P0001,Electronics,272,91,209,181,True,v1
2023-08-22,S001,P0001,Electronics,181,116,0,65,True,v1
2023-08-23,S001,P0001,Electronics,274,66,0,208,True,v1
2023-08-24,S001,P0001,Electronics,208,71,146,137,True,v1
2023-08-25,S001,P0001,Electronics,137,72,173,65,True,v1
2023-08-26,S001,P0001,Electronics,211,76,0,135,True,v1
2023-08-27,S001,P0001,Electronics,308,150,283,158,True,v1
2023-08-28,S001,P0001,Electronics,158,94,0,64,True,v1
2023-08-29,S001,P0001,Electronics,347,93,0,254,True,v1
2023-08-30,S001,P0001,Electronics,254,132,215,122,True,v1
2023-08-31,S001,P0001,Electronics,122,85,0,37,True,v1
2023-09-01,S001,P0001,Electronics,252,119,249,133,True,v1
2023-09-02,S001,P0001,Electronics,133,96,0,37,True,v1
2023-09-03,S001,P0001,Electronics,286,103,0,183,True,v1
2023-09-04,S001,P0001,Electronics,183,128,243,55,True,v1
2023-09-05,S001,P0001,Electronics,55,55,239,0,True,v1
2023-09-06,S001,P0001,Electronics,243,111,0,132,True,v1
2023-09-07,S001,P0001,Electronics,371,122,0,249,True,v1
2023-09-08,S001,P0001,Electronics,249,78,230,171,True,v1
2023-09-09,S001,P0001,Electronics,171,94,0,77,True,v1
2023-09-10,S001,P0001,Electronics,307,165,274,142,True,v1
2023-09-11,S001,P0001,Electronics,142,100,0,42,True,v1
2023-09-12,S001,P0001,Electronics,316,78,0,238,True,v1
2023-09-13,S001,P0001,Electronics,238,99,238,139,True,v1
2023-09-14,S001,P0001,Electronics,139,120,0,19,True,v1
2023-09-15,S001,P0001,Electronics,257,33,0,224,True,v1
2023-09-16,S001,P0001,Electronics,224,44,143,180,True,v1
2023-09-17,S001,P0001,Electronics,180,112,0,68,True,v1
2023-09-18,S001,P0001,Electronics,211,101,243,110,True,v1
2023-09-19,S001,P0001,Electronics,110,110,0,0,True,v1
2023-09-20,S001,P0001,Electronics,243,91,195,152,True,v1
2023-09-21,S001,P0001,Electronics,152,49,0,103,True,v1
2023-09-22,S001,P0001,Electronics,298,62,0,236,True,v1
2023-09-23,S001,P0001,Electronics,236,100,172,136,True,v1
2023-09-24,S001,P0001,Electronics,136,91,204,45,True,v1
2023-09-25,S001,P0001,Electronics,217,81,0,136,True,v1
2023-09-26,S001,P0001,Electronics,340,56,0,284,True,v1
2023-09-27,S001,P0001,Electronics,284,62,176,222,True,v1
2023-09-28,S001,P0001,Electronics,222,50,0,172,True,v1
2023-09-29,S001,P0001,Electronics,348,81,0,267,True,v1
2023-09-30,S001,P0001,Electronics,267,110,213,157,True,v1
2023-10-01,S001,P0001,Electronics,157,113,0,44,True,v1
2023-10-02,S001,P0001,Electronics,257,157,299,100,True,v1
2023-10-03,S001,P0001,Electronics,100,64,0,36,True,v1
2023-10-04,S001,P0001,Electronics,335,99,0,236,True,v1
2023-10-05,S001,P0001,Electronics,236,50,156,186,True,v1
2023-10-06,S001,P0001,Electronics,186,53,0,133,True,v1
2023-10-07,S001,P0001,Electronics,289,50,0,239,True,v1
2023-10-08,S001,P0001,Electronics,239,19,0,220,True,v1
2023-10-09,S001,P0001,Electronics,220,42,0,178,True,v1
2023-10-10,S001,P0001,Electronics,178,52,96,126,True,v1
2023-10-11,S001,P0001,Electronics,126,90,192,36,True,v1
2023-10-12,S001,P0001,Electronics,132,45,0,87,True,v1
2023-10-13,S001,P0001,Electronics,279,34,0,245,True,v1
2023-10-14,S001,P0001,Electronics,245,25,0,220,True,v1
2023-10-15,S001,P0001,Electronics,220,24,0,196,True,v1
2023-10-16,S001,P0001,Electronics,196,28,0,168,True,v1
2023-10-17,S001,P0001,Electronics,168,42,120,126,True,v1
2023-10-18,S001,P0001,Electronics,126,17,0,109,True,v1
2023-10-19,S001,P0001,Electronics,229,62,0,167,True,v1
2023-10-20,S001,P0001,Electronics,167,89,174,78,True,v1
2023-10-21,S001,P0001,Electronics,78,38,0,40,True,v1
2023-10-22,S001,P0001,Electronics,214,43,0,171,True,v1
2023-10-23,S001,P0001,Electronics,171,109,167,62,True,v1
2023-10-24,S001,P0001,Electronics,62,47,0,15,True,v1
2023-10-25,S001,P0001,Electronics,182,114,288,68,True,v1
2023-10-26,S001,P0001,Electronics,68,68,0,0,True,v1
2023-10-27,S001,P0001,Electronics,288,145,259,143,True,v1
2023-10-28,S001,P0001,Electronics,143,117,0,26,True,v1
2023-10-29,S001,P0001,Electronics,285,104,302,181,True,v1
2023-10-30,S001,P0001,Electronics,181,90,0,91,True,v1
2023-10-31,S001,P0001,Electronics,393,47,0,346,True,v1
2023-11-01,S001,P0001,Electronics,346,101,0,245,True,v1
2023-11-02,S001,P0001,Electronics,245,143,269,102,True,v1
2023-11-03,S001,P0001,Electronics,102,102,275,0,True,v1
2023-11-04,S001,P0001,Electronics,269,100,0,169,True,v1
2023-11-05,S001,P0001,Electronics,444,90,0,354,True,v1
2023-11-06,S001,P0001,Electronics,354,99,0,255,True,v1
2023-11-07,S001,P0001,Electronics,255,68,178,187,True,v1
2023-11-08,S001,P0001,Electronics,187,106,307,81,True,v1
2023-11-09,S001,P0001,Electronics,259,116,0,143,True,v1
2023-11-10,S001,P0001,Electronics,450,56,0,394,True,v1
2023-11-11,S001,P0001,Electronics,394,86,0,308,True,v1
2023-11-12,S001,P0001,Electronics,308,81,0,227,True,v1
2023-11-13,S001,P0001,Electronics,227,31,0,196,True,v1
2023-11-14,S001,P0001,Electronics,196,97,235,99,True,v1
2023-11-15,S001,P0001,Electronics,99,58,0,41,True,v1
2023-11-16,S001,P0001,Electronics,276,186,269,90,True,v1
2023-11-17,S001,P0001,Electronics,90,90,0,0,True,v1
2023-11-18,S001,P0001,Electronics,269,70,241,199,True,v1
2023-11-19,S001,P0001,Electronics,199,126,0,73,True,v1
2023-11-20,S001,P0001,Electronics,314,122,303,192,True,v1
2023-11-21,S001,P0001,Electronics,192,65,0,127,True,v1
2023-11-22,S001,P0001,Electronics,430,106,0,324,True,v1
2023-11-23,S001,P0001,Electronics,324,80,0,244,True,v1
2023-11-24,S001,P0001,Electronics,244,34,0,210,True,v1
2023-11-25,S001,P0001,Electronics,210,116,196,94,True,v1
2023-11-26,S001,P0001,Electronics,94,94,244,0,True,v1
2023-11-27,S001,P0001,Electronics,196,93,0,103,True,v1
2023-11-28,S001,P0001,Electronics,347,107,296,240,True,v1
2023-11-29,S001,P0001,Electronics,240,93,0,147,True,v1
2023-11-30,S001,P0001,Electronics,443,117,0,326,True,v1
2023-12-01,S001,P0001,Electronics,326,124,0,202,True,v1
2023-12-02,S001,P0001,Electronics,202,159,275,43,True,v1
2023-12-03,S001,P0001,Electronics,43,43,216,0,True,v1
2023-12-04,S001,P0001,Electronics,275,84,0,191,True,v1
2023-12-05,S001,P0001,Electronics,407,22,0,385,True,v1
2023-12-06,S001,P0001,Electronics,385,121,0,264,True,v1
2023-12-07,S001,P0001,Electronics,264,99,231,165,True,v1
2023-12-08,S001,P0001,Electronics,165,159,0,6,True,v1
2023-12-09,S001,P0001,Electronics,237,108,199,129,True,v1
2023-12-10,S001,P0001,Electronics,129,129,292,0,True,v1
2023-12-11,S001,P0001,Electronics,199,69,0,130,True,v1
2023-12-12,S001,P0001,Electronics,422,143,0,279,True,v1
2023-12-13,S001,P0001,Electronics,279,47,0,232,True,v1
2023-12-14,S001,P0001,Electronics,232,81,171,151,True,v1
2023-12-15,S001,P0001,Electronics,151,55,0,96,True,v1
2023-12-16,S001,P0001,Electronics,267,47,0,220,True,v1
2023-12-17,S001,P0001,Electronics,220,26,0,194,True,v1
2023-12-18,S001,P0001,Electronics,194,127,235,67,True,v1
2023-12-19,S001,P0001,Electronics,67,67,268,0,True,v1
2023-12-20,S001,P0001,Electronics,235,91,0,144,True,v1
2023-12-21,S001,P0001,Electronics,412,157,0,255,True,v1
2023-12-22,S001,P0001,Electronics,255,71,0,184,True,v1
2023-12-23,S001,P0001,Electronics,184,72,206,112,True,v1
2023-12-24,S001,P0001,Electronics,112,112,285,0,True,v1
2023-12-25,S001,P0001,Electronics,206,69,0,137,True,v1
2023-12-26,S001,P0001,Electronics,422,119,0,303,True,v1
2023-12-27,S001,P0001,Electronics,303,42,0,261,True,v1
2023-12-28,S001,P0001,Electronics,261,78,0,183,True,v1
2023-12-29,S001,P0001,Electronics,183,79,208,104,True,v1
2023-12-30,S001,P0001,Electronics,104,53,0,51,True,v1
2023-12-31,S001,P0001,Electronics,259,43,0,216,True,v1
2024-01-01,S001,P0001,Electronics,216,66,105,150,True,v1
2024-01-02,S001,P0001,Electronics,150,25,0,125,True,v1
2024-01-03,S001,P0001,Electronics,230,57,0,173,True,v1
2024-01-04,S001,P0001,Electronics,173,46,104,127,True,v1
2024-01-05,S001,P0001,Electronics,127,45,146,82,True,v1
2024-01-06,S001,P0001,Electronics,186,35,0,151,True,v1
2024-01-07,S001,P0001,Electronics,297,73,0,224,True,v1
2024-01-08,S001,P0001,Electronics,224,32,0,192,True,v1
2024-01-09,S001,P0001,Electronics,192,75,155,117,True,v1
2024-01-10,S001,P0001,Electronics,117,74,163,43,True,v1
2024-01-11,S001,P0001,Electronics,198,134,300,64,True,v1
2024-01-12,S001,P0001,Electronics,227,61,0,166,True,v1
2024-01-13,S001,P0001,Electronics,466,129,0,337,True,v1
2024-01-14,S001,P0001,Electronics,337,83,0,254,True,v1
2024-01-15,S001,P0001,Electronics,254,90,265,164,True,v1
2024-01-16,S001,P0001,Electronics,164,35,0,129,True,v1
2024-01-17,S001,P0001,Electronics,394,67,0,327,True,v1
2024-01-18,S001,P0001,Electronics,327,54,0,273,True,v1
2024-01-19,S001,P0001,Electronics,273,77,177,196,True,v1
2024-01-20,S001,P0001,Electronics,196,155,269,41,True,v1
2024-01-21,S001,P0001,Electronics,218,115,0,103,True,v1
2024-01-22,S001,P0001,Electronics,372,237,368,135,True,v1
2024-01-23,S001,P0001,Electronics,135,62,0,73,True,v1
2024-01-24,S001,P0001,Electronics,441,116,0,325,True,v1
2024-01-25,S001,P0001,Electronics,325,88,298,237,True,v1
2024-01-26,S001,P0001,Electronics,237,64,0,173,True,v1
2024-01-27,S001,P0001,Electronics,471,100,0,371,True,v1
2024-01-28,S001,P0001,Electronics,371,112,229,259,True,v1
2024-01-29,S001,P0001,Electronics,259,105,0,154,True,v1
2024-01-30,S001,P0001,Electronics,383,68,0,315,True,v1
2022-01-01,S001,P0002,Clothing,117,117,249,0,True,v1
2022-01-02,S001,P0002,Clothing,249,116,0,133,True,v1
2022-01-03,S001,P0002,Clothing,133,92,118,41,True,v1
2022-01-04,S001,P0002,Clothing,159,113,102,46,True,v1
2022-01-05,S001,P0002,Clothing,148,77,85,71,True,v1
2022-01-06,S001,P0002,Clothing,156,86,103,70,True,v1
2022-01-07,S001,P0002,Clothing,173,96,0,77,True,v1
2022-01-08,S001,P0002,Clothing,77,77,208,0,True,v1
2022-01-09,S001,P0002,Clothing,208,134,169,74,True,v1
2022-01-10,S001,P0002,Clothing,243,192,0,51,True,v1
2022-01-11,S001,P0002,Clothing,51,51,176,0,True,v1
2022-01-12,S001,P0002,Clothing,176,131,147,45,True,v1
2022-01-13,S001,P0002,Clothing,192,179,161,13,True,v1
2022-01-14,S001,P0002,Clothing,174,156,166,18,True,v1
2022-01-15,S001,P0002,Clothing,184,174,219,10,True,v1
2022-01-16,S001,P0002,Clothing,229,117,0,112,True,v1
2022-01-17,S001,P0002,Clothing,112,112,276,0,True,v1
2022-01-18,S001,P0002,Clothing,276,260,193,16,True,v1
2022-01-19,S001,P0002,Clothing,209,92,0,117,True,v1
2022-01-20,S001,P0002,Clothing,117,117,189,0,True,v1
2022-01-21,S001,P0002,Clothing,189,73,0,116,True,v1
2022-01-22,S001,P0002,Clothing,116,116,193,0,True,v1
2022-01-23,S001,P0002,Clothing,193,149,123,44,True,v1
2022-01-24,S001,P0002,Clothing,167,109,123,58,True,v1
2022-01-25,S001,P0002,Clothing,181,67,0,114,True,v1
2022-01-26,S001,P0002,Clothing,114,84,90,30,True,v1
2022-01-27,S001,P0002,Clothing,120,82,102,38,True,v1
2022-01-28,S001,P0002,Clothing,140,140,186,0,True,v1
2022-01-29,S001,P0002,Clothing,186,107,151,79,True,v1
2022-01-30,S001,P0002,Clothing,230,121,0,109,True,v1
2022-01-31,S001,P0002,Clothing,109,103,97,6,True,v1
2022-02-01,S001,P0002,Clothing,103,103,212,0,True,v1
2022-02-02,S001,P0002,Clothing,212,177,248,35,True,v1
2022-02-03,S001,P0002,Clothing,283,47,0,236,True,v1
2022-02-04,S001,P0002,Clothing,236,69,0,167,True,v1
2022-02-05,S001,P0002,Clothing,167,94,141,73,True,v1
2022-02-06,S001,P0002,Clothing,214,104,0,110,True,v1
2022-02-07,S001,P0002,Clothing,110,49,55,61,True,v1
2022-02-08,S001,P0002,Clothing,116,105,112,11,True,v1
2022-02-09,S001,P0002,Clothing,123,123,338,0,True,v1
2022-02-10,S001,P0002,Clothing,338,279,308,59,True,v1
2022-02-11,S001,P0002,Clothing,367,198,0,169,True,v1
2022-02-12,S001,P0002,Clothing,169,100,107,69,True,v1
2022-02-13,S001,P0002,Clothing,176,130,218,46,True,v1
2022-02-14,S001,P0002,Clothing,264,185,0,79,True,v1
2022-02-15,S001,P0002,Clothing,79,79,98,0,True,v1
2022-02-16,S001,P0002,Clothing,98,43,50,55,True,v1
2022-02-17,S001,P0002,Clothing,105,63,62,42,True,v1
2022-02-18,S001,P0002,Clothing,104,104,227,0,True,v1
2022-02-19,S001,P0002,Clothing,227,148,187,79,True,v1
